id,text,Article Title,label,Comments
2761,"Seventeen-year-old Carlos Pérez Naval took this photo in Calamacha, Spain, the village where he lives.",Close-up Photographer of the Year: Images show the hidden wonders of nature,,
2762,"Carlos Pérez Naval/cupoty.com

“I wanted to capture a gecko in the ‘petrified forest’ for a long time, but they only recently appeared in my village – probably carried in fruit baskets from hotter areas.",Close-up Photographer of the Year: Images show the hidden wonders of nature,,
2763,"Due to climate change they can now survive here,” he added.",Close-up Photographer of the Year: Images show the hidden wonders of nature,,
2764,"The jury – made up of 23 photographers, scientists and naturalists – chose the winning photos for each category from a total of 12,000 entries from 67 countries.",Close-up Photographer of the Year: Images show the hidden wonders of nature,,
2765,"Many were taken in areas local to the photographers, showing the beauty of what can be seen in your own backyard, said Calder.",Close-up Photographer of the Year: Images show the hidden wonders of nature,,
2766,"She, along with her husband Daniel, founded the competition in 2018.",Close-up Photographer of the Year: Images show the hidden wonders of nature,,
2767,Both are professional photographers.,Close-up Photographer of the Year: Images show the hidden wonders of nature,,
2768,"While many other photo awards feature close-up categories, they believed there was a need for an entire competition dedicated to macro and micro photography.",Close-up Photographer of the Year: Images show the hidden wonders of nature,,
2769,"“It’s often easier for people to get behind conservation stories featuring ‘cute’ or more obvious animals and plants: rhinos, pandas, orchids.",Close-up Photographer of the Year: Images show the hidden wonders of nature,,
2770,But the lesser-known insects and plants we often consider weeds have a huge role to play in keeping everything balanced.,Close-up Photographer of the Year: Images show the hidden wonders of nature,,
2771,"Close-up photography often showcases these animals and plants,” she said.",Close-up Photographer of the Year: Images show the hidden wonders of nature,,
2772,“There’s also a joy in showing people things they wouldn’t be able to see without a macro lens or microscope.,Close-up Photographer of the Year: Images show the hidden wonders of nature,,
2773,Many of the creatures and plants we show are all around us but are never noticed.,Close-up Photographer of the Year: Images show the hidden wonders of nature,,
2774,"The competition is a way for them to be noticed,” she added.",Close-up Photographer of the Year: Images show the hidden wonders of nature,,
2775,"CNN —

Pope Francis unexpectedly skipped delivering his homily during the Palm Sunday Mass service at the Vatican on Sunday, although was able to preside over the service and was later driven around in the popemobile.",Pope Francis skips homily at Palm Sunday Mass in rare move,,
2776,"The service marks the beginning of Holy Week, the most sacred week in the church’s calendar as Christians around the world prepare to celebrate Easter, and his decision to skip the homily (reflection) was a surprise.",Pope Francis skips homily at Palm Sunday Mass in rare move,,
2777,"The 87-year-old has in recent weeks had aides read out several of his speeches after suffering from a bout of ill health, which on 28 February saw him go to hospital for tests.",Pope Francis skips homily at Palm Sunday Mass in rare move,,
2778,"Over the winter months, Francis has battled with bouts of bronchitis, cold and flu.",Pope Francis skips homily at Palm Sunday Mass in rare move,,
2779,Crowds gather in St. Peter's Square during the Palm Sunday mass.,Pope Francis skips homily at Palm Sunday Mass in rare move,,
2780,"Gregorio Borgia/AP

While the pope has occasionally skipped homilies on Easter Sunday, it is the first time he has not given a homily on Palm Sunday.",Pope Francis skips homily at Palm Sunday Mass in rare move,,
2781,"Francis did speak during the Mass, reading prayers and giving his blessing.",Pope Francis skips homily at Palm Sunday Mass in rare move,,
2782,"He also prayed the Angelus at the conclusion of the liturgy, beforehand recalling the “martyred people of Ukraine” and those suffering from war.",Pope Francis skips homily at Palm Sunday Mass in rare move,,
2783,"At the end of the liturgy, he greeted cardinals individually from his wheelchair, which he has been using for several months.",Pope Francis skips homily at Palm Sunday Mass in rare move,,
2784,He then got into the popemobile to greet some of the thousands of people gathered in the square.,Pope Francis skips homily at Palm Sunday Mass in rare move,,
2785,"Following the service, he also condemned the “vile” concert hall shooting in Moscow.",Pope Francis skips homily at Palm Sunday Mass in rare move,,
2786,"Francis told the crowd at St. Peter’s Square that he was praying for the “victims of the vile terrorist attack,” the worst that Russia has suffered in recent decades.",Pope Francis skips homily at Palm Sunday Mass in rare move,,
2787,"On Saturday, the pope met with employees from Italian state broadcaster RAI where he delivered a speech and on 8 March spoke at length at a parish in Rome.

Holy Week and Easter is an intense schedule for the pope.",Pope Francis skips homily at Palm Sunday Mass in rare move,,
2788,"He is to travel to a prison outside of Rome on Thursday to celebrate the foot washing ritual with female prisoners, and on Good Friday be present at services in St Peter’s and the Colosseum.",Pope Francis skips homily at Palm Sunday Mass in rare move,,
2789,On Easter Saturday evening he’s due to preside at a long evening liturgy and on Easter Sunday offer his “Urbi et Orbi” blessing to the city of Rome and the world.,Pope Francis skips homily at Palm Sunday Mass in rare move,,
2790,"CNN —

What happens when others assume people with Down syndrome can’t hit hard, aim high or drink a darn margarita?","Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2791,"Well, it can become a reality.","Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2792,"A new Down syndrome awareness ad cuts right to the philosophical heart of this often-misunderstood condition, reminding us that the way we treat people with Down syndrome can help smash false limits — or reinforce them.","Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2793,"False limits like, say, someone of-age not being able to drink just because they have Down syndrome.","Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2794,"“If your assumptions become reality, then assume I can drink a margarita.","Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2795,"So you serve me a margarita, so I drink a margarita,” says actress Madison Tevlin in the now-viral ad.","Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2796,"The same goes for things like living alone, having sex or any other achievement, both great and small.","Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2797,"“Assume that I can, so maybe I will,” the spot concludes.","Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2798,ASSUME THAT I CAN | World Down Syndrome Day 2024,"Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2799,"The ad, created by an Italian Down syndrome organization called Coor Down, was released in recognition of World Down Syndrome Awareness Day, March 21.","Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2800,"Its tagline, #AssumeICan, is being used by people with Down Syndrome to show that many of the assumptions about their drive and abilities are just that … assumptions.","Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2801,"Tevlin, the 22-year-old actress who starred in the ad, talked to CNN about tearing down stereotypes while also celebrating the differences people with Down syndrome bring to the table.","Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2802,"“When I was born, the doctor told my mom and dad that life would be really hard for me, saying that I can’t talk, or walk, or dance, or model, or act — or drinking or getting married — any of this stuff that’s part of normal life,” she said.","Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2803,“And it’s so much fun proving people wrong.”,"Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2804,"Tevlin was connected to the Coor Down campaign through the National Down Syndrome Society, and says she’s loving the reactions to the ad, which has 160,000 views on YouTube and has been burning up social media feeds.","Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2805,“I’m just so happy everyone looks up to me as a role model.”,"Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2806,"Other Down syndrome activists and achievers are sharing their own ways they defy stereotypes, like 17-year-old triathlete Caleb Prewitt, or members of the Hijinx Theatre, an inclusive theatre company in Wales.","Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2807,Down syndrome is a condition caused by an extra partial or full chromosome.,"Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2808,"According to the National Down Syndrome Society, one in 772 babies in the US is born with Down Syndrome.","Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2809,"It’s not a disease or an affliction, it’s just the way some people are made.","Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2810,"While Down syndrome results in slight cognitive delays, the NDSS says these issues are usually “mild to moderate” and don’t affect people’s ability to vote, contribute to their communities or make decisions about their own lives.","Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2811,"As an actress and advocate, Tevlin has taken control of her own life.","Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2812,She says getting past stereotypes about Down syndrome allows the whole person to shine through.,"Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2813,"“I always say that I have Down syndrome, and it’s the least interesting thing about me,” she said.","Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2814,"“The part of who I am, well it’s not all of me.","Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2815,We should all celebrate our differences in our own special and unique ways.”,"Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2816,CNN’s Taylor Galgano and Krista Bo contributed to this report.,"Madison Tevlin, star of the Down Syndrome awareness ad, smashes assumptions about her condition",,
2817,"London CNN —

Catherine, Princess of Wales, revealed Friday she has been diagnosed with cancer and is in the “early stages” of treatment.","Catherine, Princess of Wales, announces she has cancer",,
2818,"The princess, known as Kate, described her diagnosis as a “huge shock” in a video statement released on social media.","Catherine, Princess of Wales, announces she has cancer",,
2819,The news comes two months after she had temporarily stepped away from public life following what Kensington Palace said at the time was surgery for a non-cancerous abdominal condition.,"Catherine, Princess of Wales, announces she has cancer",,
2820,"“In January, I underwent major abdominal surgery in London and at the time, it was thought that my condition was non-cancerous,” said Catherine, 42, who is married to the heir to the British throne, Prince William.","Catherine, Princess of Wales, announces she has cancer",,
2821,“The surgery was successful.,"Catherine, Princess of Wales, announces she has cancer",,
2822,"However, tests after the operation found cancer had been present.","Catherine, Princess of Wales, announces she has cancer",,
2823,My medical team therefore advised that I should undergo a course of preventative chemotherapy and I am now in the early stages of that treatment.”,"Catherine, Princess of Wales, announces she has cancer",,
2824,"Catherine, Princess of Wales during a Portage Session for her 'Shaping Us' campaign on early childhood, taken September 27, 2023 in Sittingbourne, England.","Catherine, Princess of Wales, announces she has cancer",,
2825,"Paul Grover/WPA Pool/Getty Images

Kate continued that “William and I have been doing everything we can to process and manage this privately for the sake of our young family.”","Catherine, Princess of Wales, announces she has cancer",,
2826,"The princess added, “As you can imagine, this has taken time.","Catherine, Princess of Wales, announces she has cancer",,
2827,It has taken me time to recover from major surgery in order to start my treatment.,"Catherine, Princess of Wales, announces she has cancer",,
2828,"But, most importantly, it has taken us time to explain everything to George, Charlotte and Louis in a way that is appropriate for them, and to reassure them that I am going to be ok.”","Catherine, Princess of Wales, announces she has cancer",,
2829,"Kate said that she had told them she is “well and getting stronger every day by focusing on the things that will help me heal; in my mind, body and spirits.”","Catherine, Princess of Wales, announces she has cancer",,
2830,She praised Prince William for being by her side as “a great source of comfort and reassurance” as well as the support she has received from the public.,"Catherine, Princess of Wales, announces she has cancer",,
2831,"“We hope that you will understand that, as a family, we now need some time, space and privacy while I complete my treatment.","Catherine, Princess of Wales, announces she has cancer",,
2832,"My work has always brought me a deep sense of joy and I look forward to being back when I am able, but for now I must focus on making a full recovery,” the princess said.","Catherine, Princess of Wales, announces she has cancer",,
2833,She ended her heartfelt message by saying that she was also keeping “all those whose lives have been affected by cancer” in her thoughts.,"Catherine, Princess of Wales, announces she has cancer",,
2834,"“For everyone facing this disease, in whatever form, please do not lose faith or hope.","Catherine, Princess of Wales, announces she has cancer",,
2835,"You are not alone,” Kate concluded in the video statement, which was filmed by BBC Studios at Windsor on Wednesday.","Catherine, Princess of Wales, announces she has cancer",,
2836,CNN understands the Prince and Princess of Wales wanted to wait for their young children to be out of school for the Easter holidays before making the announcement.,"Catherine, Princess of Wales, announces she has cancer",,
2837,"Prince William has been balancing supporting his wife and children while continuing his public-facing duties and will continue to do so, a royal source told CNN.","Catherine, Princess of Wales, announces she has cancer",,
2838,"The princess started preventative chemotherapy in late February, the source said, adding that Kate had been expected to return to official duties after Easter, however she will now postpone further work until she has been cleared to do so by her medical team.","Catherine, Princess of Wales, announces she has cancer",,
2839,Kensington Palace is not expected to reveal any further medical details such as the type of cancer or what stage it is.,"Catherine, Princess of Wales, announces she has cancer",,
2840,"Preventative chemotherapy is often used after surgery as an “adjuvant” therapy, to weaken the chances of cancer returning, Dr. Karen Knudsen, chief executive officer of the American Cancer Society, told CNN.","Catherine, Princess of Wales, announces she has cancer",,
2841,Video Ad Feedback Dr. Gupta describes what stands out to him about Princess of Wales' cancer diagnosis,"Catherine, Princess of Wales, announces she has cancer",,
2842,02:57 - Source: CNN,"Catherine, Princess of Wales, announces she has cancer",,
2843,"The news is a devastating blow for the British monarchy and comes as King Charles III is currently undergoing treatment for an unspecified cancer, which was announced by Buckingham Palace in early February.","Catherine, Princess of Wales, announces she has cancer",,
2844,"King Charles said he was “so proud” of Catherine, his daughter-in-law, for “her courage in speaking as she did” in sharing her cancer diagnosis, a Buckingham Palace spokesperson said late Friday.","Catherine, Princess of Wales, announces she has cancer",,
2845,"Charles said he “remained in the closest contact” with Kate since they received treatment at the same London hospital, and that he and Queen Camilla will “continue to offer their love and support to the whole family through this difficult time.”","Catherine, Princess of Wales, announces she has cancer",,
2846,"GET OUR FREE ROYAL NEWSLETTER • Sign up to CNN’s Royal News, a weekly dispatch bringing you the inside track on the royal family, what they are up to in public and what’s happening behind palace walls.","Catherine, Princess of Wales, announces she has cancer",,
2847,"Kate was admitted to The London Clinic, a private hospital in the city, on January 16 and successfully underwent a planned abdominal surgery, Kensington Palace said at the time.","Catherine, Princess of Wales, announces she has cancer",,
2848,"She remained in the hospital for 13 days following the procedure and, on doctor’s advice, had since been away from public duties during her recovery.","Catherine, Princess of Wales, announces she has cancer",,
2849,"Kate was spotted in public for the first time since her surgery, visiting a farm shop with her husband Prince William last weekend, amid intense speculation about her health and whereabouts.","Catherine, Princess of Wales, announces she has cancer",,
2850,"Since the announcement on Friday, well wishes have poured in for the princess.","Catherine, Princess of Wales, announces she has cancer",,
2851,"Prince Harry and Meghan, Duchess of Sussex said in a joint statement that they “wish health and healing for Kate and the family, and hope they are able to do so privately and in peace.”

British Prime Minister Rishi Sunak said in a statement that the princess had “the love and support of the whole country,” adding that Kate had shown “tremendous bravery” and that she had been “unfairly treated” during weeks of “intense scrutiny” by the press and on social media.","Catherine, Princess of Wales, announces she has cancer",,
2852,"He added that his thoughts were with her and “in particular her three children.”

British opposition Labour party leader Keir Starmer also sent his “best wishes” to the princess, saying that the “lurid speculation” of recent weeks must have “added” to her stress.","Catherine, Princess of Wales, announces she has cancer",,
2853,"Meanwhile, the White House said the update from the princess was “terrible” and that the administration was “incredibly sad to hear of the news.”","Catherine, Princess of Wales, announces she has cancer",,
2854,"White House press secretary Karine Jean-Pierre said the administration’s thoughts were with the royal and her family “during this incredibly difficult time, and certainly we wish her a full recovery.”

Jean-Pierre stressed it was “important that we respect their privacy, especially at this time, so I’m not going to go further than that.”","Catherine, Princess of Wales, announces she has cancer",,
2855,"CNN —

In a trailblazing study, researchers have discovered bottled water sold in stores can contain 10 to 100 times more bits of plastic than previously estimated — nanoparticles so infinitesimally tiny they cannot be seen under a microscope.","Bottled water packed with nanoplastics, study finds",,
2856,"At 1,000th the average width of a human hair, nanoplastics are so teeny they can migrate through the tissues of the digestive tract or lungs into the bloodstream, distributing potentially harmful synthetic chemicals throughout the body and into cells, experts say.","Bottled water packed with nanoplastics, study finds",,
2857,"One liter of water — the equivalent of two standard-size bottled waters — contained an average of 240,000 plastic particles from seven types of plastics, of which 90% were identified as nanoplastics and the rest were microplastics, according to the study.","Bottled water packed with nanoplastics, study finds",,
2858,"Microplastics are polymer fragments that can range from less than 0.2 inch (5 millimeters) down to 1/25,000th of an inch (1 micrometer).","Bottled water packed with nanoplastics, study finds",,
2859,Anything smaller is a nanoplastic that must be measured in billionths of a meter.,"Bottled water packed with nanoplastics, study finds",,
2860,"“This study, I have to say, is exceedingly impressive.","Bottled water packed with nanoplastics, study finds",,
2861,The body of work that they put into this was really quite profound.,"Bottled water packed with nanoplastics, study finds",,
2862,"… I would call it groundbreaking,” said Sherri “Sam” Mason, director of sustainability at Penn State Behrend in Erie, Pennsylvania, who was not involved in the study.","Bottled water packed with nanoplastics, study finds",,
2863,"The finding reinforces long-held expert advice to drink tap water from glass or stainless steel containers to reduce exposure, Mason said.","Bottled water packed with nanoplastics, study finds",,
2864,"That advice extends to other foods and drinks packaged in plastic as well, she added.","Bottled water packed with nanoplastics, study finds",,
2865,"“People don’t think of plastics as shedding but they do,” she said.","Bottled water packed with nanoplastics, study finds",,
2866,"“In almost the same way we’re constantly shedding skin cells, plastics are constantly shedding little bits that break off, such as when you open that plastic container for your store-bought salad or a cheese that’s wrapped in plastic.”","Bottled water packed with nanoplastics, study finds",,
2867,How many nanoplastics are there?,"Bottled water packed with nanoplastics, study finds",,
2868,Mason was the coauthor of a 2018 study that first detected the existence of micro- and nanoplastics in 93% of samples of bottled water sold by 11 different brands in nine countries.,"Bottled water packed with nanoplastics, study finds",,
2869,"In that past study, Mason found each tainted liter of water held an average of 10 plastic particles wider than a human hair, along with 300 smaller particles.","Bottled water packed with nanoplastics, study finds",,
2870,"Five years ago, however, there was no way to analyze those tiny flecks or discover if there were more.","Bottled water packed with nanoplastics, study finds",,
2871,“It’s not that we didn’t know nanoplastics existed.,"Bottled water packed with nanoplastics, study finds",,
2872,"We just couldn’t analyze them,” Mason explained.","Bottled water packed with nanoplastics, study finds",,
2873,"In the recent study, published in January 2024 in the journal Proceedings of the National Academy of Sciences, researchers from Columbia University presented a new technology that can see, count and analyze the chemical structure of nanoparticles in bottled water.","Bottled water packed with nanoplastics, study finds",,
2874,"Instead of 300 per liter, the team behind the latest study found the actual number of plastic bits in three popular brands of water sold in the United States to be in between 110,000 and 370,000, if not higher.","Bottled water packed with nanoplastics, study finds",,
2875,(The authors declined to mention which brands of bottled water they studied.),"Bottled water packed with nanoplastics, study finds",,
2876,"However, the new technology was actually able to see millions of nanoparticles in the water, which could be “inorganic nanoparticles, organic particles and some other plastic particles not among the seven major plastic types we studied,” said coauthor and environmental chemist Beizhan Yan, an associate research professor at Columbia University’s Lamont-Doherty Earth Observatory.","Bottled water packed with nanoplastics, study finds",,
2877,"The innovative new techniques presented in the study open the door for further research to better understand the potential risks to human health, said Jane Houlihan, research director for Healthy Babies, Bright Futures, an alliance of nonprofits, scientists and donors committed to reducing babies’ exposures to neurotoxic chemicals, who was not involved in the study.","Bottled water packed with nanoplastics, study finds",,
2878,"“They suggest widespread human exposures to minuscule plastic particles posing largely unstudied risks,” Houlihan said in an email.","Bottled water packed with nanoplastics, study finds",,
2879,"“Infants and young children may face the greatest risks, as their developing brains and bodies are often more vulnerable to impacts from toxic exposures.”","Bottled water packed with nanoplastics, study finds",,
2880,"Dangers to human health

Nanoplastics are the most worrisome type of plastic pollution for human health, experts say.","Bottled water packed with nanoplastics, study finds",,
2881,"That’s because the minuscule particles can invade individual cells and tissues in major organs, potentially interrupting cellular processes and depositing endocrine-disrupting chemicals such as bisphenols, phthalates, flame retardants, per- and polyfluorinated substances, or PFAS, and heavy metals.","Bottled water packed with nanoplastics, study finds",,
2882,"“All of those chemicals are used in the manufacturing of plastic, so if a plastic makes its way into us, it’s carrying those chemicals with it.","Bottled water packed with nanoplastics, study finds",,
2883,"And because the temperature of the body is higher than the outside, those chemicals are going to migrate out of that plastic and end up in our body,” Mason said.","Bottled water packed with nanoplastics, study finds",,
2884,"“The chemicals can be carried to your liver and your kidney and your brain and even make their way across the placental boundary and end up in an unborn child,” Mason said.","Bottled water packed with nanoplastics, study finds",,
2885,"In studies of pregnant mice, researchers have found plastic chemicals in the brain, heart, liver, kidney and lungs of the developing baby 24 hours after the pregnant mother ingested or breathed in plastic particles, said study coauthor Phoebe Stapleton, associate professor of pharmacology and toxicology at Rutgers University’s Ernest Mario School of Pharmacy in Piscataway, New Jersey.","Bottled water packed with nanoplastics, study finds",,
2886,"“Micro and nanoplastics have been found in the human placenta at this point, Stapleton said.","Bottled water packed with nanoplastics, study finds",,
2887,“They’ve been found in human lung tissues.,"Bottled water packed with nanoplastics, study finds",,
2888,They’ve been found in human feces; they’ve been found in human blood.”,"Bottled water packed with nanoplastics, study finds",,
2889,"In addition to the chemicals and toxic metals plastics may carry, another relatively unstudied area is whether the plastic polymer itself is also harming the body.","Bottled water packed with nanoplastics, study finds",,
2890,"“The new frontier in plastics is understanding the polymers — the plastic part of plastic,” Mason said.","Bottled water packed with nanoplastics, study finds",,
2891,“We’ve been very limited in our ability to understand the potential impact of the polymers on human health because we have not been able to detect down to that level.,"Bottled water packed with nanoplastics, study finds",,
2892,"Now, with this new approach, we will be able to start doing so.”","Bottled water packed with nanoplastics, study finds",,
2893,"CNN reached out to the International Bottled Water Association, which represents the industry, for a response to the study’s findings.","Bottled water packed with nanoplastics, study finds",,
2894,"“This new method needs to be fully reviewed by the scientific community and more research needs to be done to develop standardized methods for measuring and quantifying nanoplastics in our environment,” a spokesperson for the association told CNN via email.","Bottled water packed with nanoplastics, study finds",,
2895,“There currently is both a lack of standardized methods and no scientific consensus on the potential health impacts of nano- and microplastic particles.,"Bottled water packed with nanoplastics, study finds",,
2896,"Therefore, media reports about these particles in drinking water do nothing more than unnecessarily scare consumers.”","Bottled water packed with nanoplastics, study finds",,
2897,Which plastics are you swallowing?,"Bottled water packed with nanoplastics, study finds",,
2898,"The study’s new method of identifying nanoparticles in bottled water relies on a modified version of Raman spectroscopy, a laser-based technique that can analyze the chemical composition of cells by measuring how molecules vibrate in response to light.","Bottled water packed with nanoplastics, study finds",,
2899,"The altered version, called stimulated Raman scattering microscopy, or SRS, adds a second laser to “amplify the previous signal by several orders of magnitude, allowing the previously unseen nanoparticle to be detected,” said senior author Wei Min, a professor of chemistry at Columbia University in New York City, who coinvented SRS in 2008.","Bottled water packed with nanoplastics, study finds",,
2900,"“This study is the first one to apply this microscopy to the nanoplastic world,” Min said.","Bottled water packed with nanoplastics, study finds",,
2901,"By dramatically boosting the image, SRS can clearly identify and capture images of nanoparticles in microseconds rather than the hours needed by the older technique — and do so without harming the tissues being imaged.","Bottled water packed with nanoplastics, study finds",,
2902,“But seeing the particles is not good enough because how do you know this is plastic or not?,"Bottled water packed with nanoplastics, study finds",,
2903,"To do that we developed a new machine-based learning technology that allows us to identify and classify which plastic it is,” Yan said.","Bottled water packed with nanoplastics, study finds",,
2904,"At the time of publication, the study’s algorithm was able to identify seven types of plastics: polyamide, polypropylene, polyethylene, polymethyl methacrylate, polyvinyl chloride, polystyrene, and polyethylene terephthalate.","Bottled water packed with nanoplastics, study finds",,
2905,"“Based on other studies we expected most of the microplastics in bottled water would come from leakage of the plastic bottle itself, which is typically made of PET (polyethylene terephthalate) plastic,” said lead author Naixin Qian, a doctoral student in chemistry at Columbia University.","Bottled water packed with nanoplastics, study finds",,
2906,"“However, we found there’s actually many diverse types of plastics in a bottle of water, and that different plastic types have different size distributions,” she said.","Bottled water packed with nanoplastics, study finds",,
2907,"“The PET particles were larger, while others were down to 200 nanometers, which is much, much smaller.”

Studies have found that particles of PET plastics can be broken off by repeatedly opening and closing the cap of the bottle, crushing the bottle or subjecting it to heat, such as in a car.","Bottled water packed with nanoplastics, study finds",,
2908,"Much more research to be done

Now that nanoplastics can be identified and classified","Bottled water packed with nanoplastics, study finds",,
2909,", it’s possible to research the answer to all sorts of questions.","Bottled water packed with nanoplastics, study finds",,
2910,"For example, if the nanoplastics floating in the bottled water weren’t from the bottle itself, where did they come from?","Bottled water packed with nanoplastics, study finds",,
2911,"The Columbia team is investigating a hypothesis that the other nanoplastics may come from source water, perhaps tainted by some part of the manufacturing process.","Bottled water packed with nanoplastics, study finds",,
2912,"Another important question: Which has fewer nanoplastics and chemical residues, bottled or tap water?

“Several studies have reported lower microplastic levels in tap water.","Bottled water packed with nanoplastics, study finds",,
2913,"Hence, it’s plausible to expect lower nanoplastic levels in tap water as well, considering their common sources,” Yan said.","Bottled water packed with nanoplastics, study finds",,
2914,“We’re conducting research on that right now.”,"Bottled water packed with nanoplastics, study finds",,
2915,What happens once the plastic polymer and the endocrine-disrupting chemicals enter the body’s cells?,"Bottled water packed with nanoplastics, study finds",,
2916,"Do the invaders remain, wreaking havoc by disrupting or damaging cellular processes, or does the body succeed in kicking them out?","Bottled water packed with nanoplastics, study finds",,
2917,"“We know these microparticles are getting into the body, and we know even greater percentages of the smaller nanoparticles are getting into cells, but we don’t know exactly where they’re going in the cell or what they are doing,” Stapleton said.","Bottled water packed with nanoplastics, study finds",,
2918,“And we don’t know if or how they’re getting back out again.”,"Bottled water packed with nanoplastics, study finds",,
2919,"However, the new technology is well-suited to analyzing human tissue samples and should soon provide some answers, Min said.","Bottled water packed with nanoplastics, study finds",,
2920,"“If you look at our raw data, it’s actually a series of images,” Min said.","Bottled water packed with nanoplastics, study finds",,
2921,"“In fact, we have plenty of data to show if a particle has entered a particular location in a certain type of cell, then we will be able to locate it precisely in space.”","Bottled water packed with nanoplastics, study finds",,
2922,"While science explores these and other questions, there are things people can do to reduce their exposure to plastics, said Healthy Babies, Bright Futures’ Houlihan.","Bottled water packed with nanoplastics, study finds",,
2923,“We can avoid consuming foods and beverages in plastic containers.,"Bottled water packed with nanoplastics, study finds",,
2924,"We can wear clothing made from natural fabrics and buy consumer products made from natural materials,” Houlihan said.","Bottled water packed with nanoplastics, study finds",,
2925,“We can simply take stock of the plastic in our daily lives and find alternatives whenever feasible.”,"Bottled water packed with nanoplastics, study finds",,
2926,"CNN —

A United Nations Security Council resolution proposed by the United States calling for a ceasefire tied to the release of hostages in Gaza failed to pass on Friday, after Russia and China vetoed the draft.","After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2927,The rejected draft resolution called for “an immediate and sustained ceasefire… in connection with the release of all remaining hostages.”,"After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2928,Washington had previously vetoed three prior UN resolutions calling for a ceasefire.,"After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2929,"The UN vote came amid resumed hostage talks in Qatar on Friday, and as US Secretary of State Antony Blinken arrived in Israel to meet with Israeli Prime Minister Benjamin Netanyahu as part of an intensive diplomatic push toward a ceasefire.","After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2930,"The US, Israel’s most prominent defender on the world stage, has faced severe criticism in Arab countries and in Europe for its refusal to call for a ceasefire early in the Gaza war as well as its reluctance to translate its verbal criticism of Israel’s conduct to diplomatic action.","After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2931,"Eleven security council members voted for the resolution but permanent members Russia and China, who have veto power, blocked it.","After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2932,Israel Ambassador to the UN Gilad Erdan said the Security Council’s decision “not to condemn Hamas is a stain that will never be forgotten.”,"After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2933,"Meanwhile, Algeria – which also rejected the resolution – said the submitted text “was not a clear message of peace, and would have allowed for more Palestinian civilians to be killed.”","After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2934,The US had previously rejected a ceasefire resolution put forth by Algeria.,"After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2935,"With the draft resolution, Washington was seeking to recover from international criticism of its support for Israel, experts say.","After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2936,"The resolution included phrasing that the US was unwilling to use before, said Frank Lowenstein, who worked as US Special Envoy for Israeli-Palestinian Negotiations under US President Barack Obama during the 2014 Israel-Gaza war.","After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2937,"This referred to an “immediate ceasefire,” which the former diplomat said was likely a bid to bring the US back from months of international “isolation.”","After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
